8.745495561152992758e-01 2.132132358842157238e+00 1.002791543397535401e+00 2.252996595047945583e+00
9.937413870032667518e-01 2.240735442023495949e+00 1.274427459453808975e+00 2.807477075528495902e+00
9.839421564387098584e-01 2.231248139475773939e+00 1.303116359865135410e+00 2.873481185892468037e+00
9.991424396928219043e-01 2.245416539488446439e+00 1.307223838069823563e+00 2.883057343960070185e+00
9.587530339686609615e-01 2.208470124208535612e+00 1.338004892471684082e+00 2.955843217374343634e+00
9.742304025118868616e-01 2.222413139395150505e+00 1.472198383020521639e+00 3.295245560102377791e+00
9.907055524113763667e-01 2.237477022490104162e+00 1.398371521375846749e+00 3.103966880476403567e+00
9.802522993360266446e-01 2.227787506270984874e+00 1.396148450229057980e+00 3.098382634964022220e+00
9.914703008238020532e-01 2.238305073725308514e+00 1.422982867984713184e+00 3.166465947937435299e+00
9.796515154060174702e-01 2.227301127835906502e+00 1.489781206657205370e+00 3.342512525702537651e+00
9.953011007283595335e-01 2.241411570263170283e+00 1.563576621381248755e+00 3.548400942648612499e+00
9.957146221171041534e-01 2.241955499761158155e+00 1.782861488183813181e+00 4.238111654050616295e+00
9.923245248635123028e-01 2.239015782232719687e+00 1.975425288288828574e+00 4.953500426412175806e+00
1.013357064233493476e+00 2.257771056457765102e+00 1.794556486375672666e+00 4.278449826702575898e+00
1.015873808971686332e+00 2.260287450571040413e+00 2.079413655022973373e+00 5.388812582554410646e+00
1.015948843594035589e+00 2.260101872238538423e+00 1.781871644906557250e+00 4.234715012174032900e+00
1.019502801679869508e+00 2.263321643582349552e+00 1.822224916567930508e+00 4.375418543939884941e+00
1.029830122977098528e+00 2.272703810593016183e+00 1.842503545444621471e+00 4.447881306089251474e+00
1.012913611631328648e+00 2.257346440360567641e+00 1.642907959237521753e+00 3.783900844578957035e+00
1.001860910106330049e+00 2.247158621455703109e+00 1.704270119996240451e+00 3.976725719631795997e+00
9.998630666323784499e-01 2.245466923007969573e+00 1.726885519216024845e+00 4.050244584643547086e+00
9.955443157191284920e-01 2.241627647822745928e+00 1.827737636240193364e+00 4.394999798785549139e+00
1.007987128101367036e+00 2.252786791822143364e+00 1.775403064292976341e+00 4.212585036063357435e+00
9.983868809131998256e-01 2.244171801675249878e+00 1.703645119162368271e+00 3.974713009061237035e+00
9.972848091026724759e-01 2.243250963778153473e+00 1.756533636525144937e+00 4.148688439368094727e+00
9.933975582811657157e-01 2.239458009662635085e+00 1.753779977058411266e+00 4.139445250592394210e+00
1.004246960559699531e+00 2.249449336701835556e+00 1.845832745612126402e+00 4.459891881606282027e+00
1.007232859305412509e+00 2.252163245275304426e+00 1.978265556612913700e+00 4.964909654501039604e+00
1.005741436780249964e+00 2.250819836399793328e+00 1.861752698026781561e+00 4.517775313501046774e+00
1.005793788314020443e+00 2.250721089597182090e+00 1.887959352615844688e+00 4.614700993056230161e+00
9.917472928711968949e-01 2.237938701534001762e+00 1.838933215607896576e+00 4.435036761338939648e+00
9.939804080834653277e-01 2.240215496400677075e+00 1.817988356079774048e+00 4.360429529393970327e+00
9.945776548674926110e-01 2.240555267039340048e+00 1.788485943077497531e+00 4.257463727693832745e+00
9.998068389597341010e-01 2.245424973749877928e+00 1.731183623718858922e+00 4.064369942177015638e+00
9.986492557470599829e-01 2.244103614975825334e+00 1.803178989932503251e+00 4.308436088821145482e+00
9.969769240521548781e-01 2.242688737654507936e+00 1.580854218189963190e+00 3.598409408068522719e+00
9.868664394793803529e-01 2.233521282459471902e+00 1.716925627646185948e+00 4.017700638011253211e+00
9.937725571409722347e-01 2.239811512583335773e+00 1.659368890181025957e+00 3.834690781948999483e+00
9.895472908982758664e-01 2.235976473723209068e+00 1.811280808684219146e+00 4.336803062086437066e+00
9.863177805867533454e-01 2.233139160629578956e+00 1.561517132351099457e+00 3.542486484048128492e+00
9.967460346878453947e-01 2.242863264428728520e+00 1.637587747086854506e+00 3.767629693227519727e+00
9.989616372452084780e-01 2.244568232019920728e+00 1.627219171495149386e+00 3.736119585836032542e+00
9.978394948984695700e-01 2.243596678210696638e+00 1.616817828462073336e+00 3.704774677296452268e+00
9.957606236089023843e-01 2.241677794329527629e+00 1.707679860188671128e+00 3.987724178135855446e+00
9.867435942175388774e-01 2.233299447225071344e+00 1.667551551583248859e+00 3.860191357703049331e+00
9.876832782428413005e-01 2.234045583413004632e+00 1.580088471406902118e+00 3.596178169061536867e+00
9.813823680785591641e-01 2.228550297873958641e+00 1.623889360047352959e+00 3.726056298269398770e+00
9.815787995138128830e-01 2.228698995717140363e+00 1.713092055424926929e+00 4.005244249864979622e+00
9.769573437116629844e-01 2.224472307800009929e+00 1.584417090030587616e+00 3.608809151252571734e+00
9.855593958679235156e-01 2.232465904953878422e+00 1.635748697204127966e+00 3.762021495589582543e+00
9.843742964510895366e-01 2.231166893414106234e+00 1.791052642698840236e+00 4.266324315937603195e+00
9.713509570988722031e-01 2.219475885906598833e+00 1.694821756028651150e+00 3.946407306552532024e+00
9.773902348944454310e-01 2.224836994730851281e+00 1.760550770267243603e+00 4.162209753208503393e+00
9.811058206739022847e-01 2.228400241831553164e+00 1.657691024334480678e+00 3.829482703502681051e+00
9.677231525584618632e-01 2.216118023980330420e+00 1.812129933967219442e+00 4.339786904292635583e+00
9.703718174060645962e-01 2.218590271281109860e+00 1.665375306868902339e+00 3.853392767557583642e+00
9.760865239506874014e-01 2.223755730530587282e+00 1.797537828871484944e+00 4.288794286699094016e+00
9.823360103764362528e-01 2.229478157562715612e+00 1.646114077243748808e+00 3.793740237714131602e+00
9.789530502507665100e-01 2.226093207541897545e+00 1.767759761558750142e+00 4.186585171860669696e+00
9.765019086084474331e-01 2.224015584266040957e+00 1.841313934022783982e+00 4.443597457519555149e+00
9.745642938571783542e-01 2.222308431386668115e+00 1.911677352534894014e+00 4.704213777934964646e+00
9.768987536342884637e-01 2.224564937524578401e+00 1.780284985663531883e+00 4.229276077695938163e+00
9.700484884957046861e-01 2.218069910357964858e+00 1.860526937519782154e+00 4.513291993984508643e+00
9.692184147141804651e-01 2.217342340230471720e+00 1.875220351919072437e+00 4.567328611360987445e+00
9.741729119935642611e-01 2.221910774507799946e+00 1.928832421124450969e+00 4.770037951275322818e+00
9.833522412494631881e-01 2.230419099677879657e+00 1.673671570355725891e+00 3.879374665607036921e+00
9.776824521581782834e-01 2.225010693882463197e+00 1.795298283296705932e+00 4.281021329311639256e+00
9.766348587837720974e-01 2.224080916715112100e+00 1.667173972620362932e+00 3.859010941310910603e+00
9.782876660905205357e-01 2.225476760183421998e+00 1.953291359563893215e+00 4.865483048466223259e+00
9.805903357092272676e-01 2.227664913664111346e+00 1.802818955462530015e+00 4.307179811754825671e+00
9.845370997324838225e-01 2.231365912444520649e+00 1.844029424015052987e+00 4.453382115466408386e+00
