8.581166646955122879e-01 2.116843049390477738e+00 1.053622963155701475e+00 2.347696418977960331e+00
9.117987766516749693e-01 2.165666387846684415e+00 1.217150866983776725e+00 2.680202100347240268e+00
8.967734636813472493e-01 2.151486735558137742e+00 1.394468588188476188e+00 3.094169569094376016e+00
9.042456413930052284e-01 2.158070408514176197e+00 1.621518845835594691e+00 3.718908700354617736e+00
9.027997019262130607e-01 2.156573932140431804e+00 1.544133669064631453e+00 3.492955660550395081e+00
9.145476870043318662e-01 2.167537376726797582e+00 1.687549256652083995e+00 3.923228445533413211e+00
9.167740020100091369e-01 2.169531931974324923e+00 1.610794295091400041e+00 3.686742876745483954e+00
9.303163479259538571e-01 2.181939767949464315e+00 1.583113262700430734e+00 3.604999899241824401e+00
9.262744856739312249e-01 2.178277420664640918e+00 1.587432550938946418e+00 3.617634525522526179e+00
9.195489401793716100e-01 2.172271250519570263e+00 1.586534826730570558e+00 3.615004894861652662e+00
9.075750695417874603e-01 2.160972761298697087e+00 1.523875603049999583e+00 3.436107322897485883e+00
9.179254291597011006e-01 2.170549339208778239e+00 1.686473686226381830e+00 3.919811970110453903e+00
9.199789661433290799e-01 2.172529522006974467e+00 1.808350746974697554e+00 4.326522515099031629e+00
9.195797717040787855e-01 2.172108819781989997e+00 1.717288994231896293e+00 4.018883329563930573e+00
9.106646783212569707e-01 2.163824767837676077e+00 1.791388301075174994e+00 4.267484415905522965e+00
9.195398984636944384e-01 2.171961493556529010e+00 1.795535399668299892e+00 4.281843639475209073e+00
9.176030309581155731e-01 2.170257868363602238e+00 1.774757683457097723e+00 4.210383447025215276e+00
9.228985163383439660e-01 2.174994835453780251e+00 1.780884874826275555e+00 4.231331625538409469e+00
9.180770517057676994e-01 2.170588269067586840e+00 1.791183637744399926e+00 4.266777022506608397e+00
9.188542306500774304e-01 2.171221993747858292e+00 1.802006248680808831e+00 4.304345360669205256e+00
9.210233255253215123e-01 2.173319828513934571e+00 1.676562919319570799e+00 3.888470779960949919e+00
9.219609250840339332e-01 2.173991950254706040e+00 1.846930171133162268e+00 4.463858107492575833e+00
9.179400149925494024e-01 2.170443204038359664e+00 1.924061854773038149e+00 4.751641334029411468e+00
9.113418466734435341e-01 2.164265470070222186e+00 1.950931158007965571e+00 4.856190282345271392e+00
9.132036139325129254e-01 2.166091979644856558e+00 1.828112169167212420e+00 4.396333319484020841e+00
9.132729757189229636e-01 2.166051111469155188e+00 1.828925824183391446e+00 4.399231724404434551e+00
9.214573726301653611e-01 2.173610301480606743e+00 1.741410722510057463e+00 4.098178821838018848e+00
9.084363249529266993e-01 2.161502131649242653e+00 1.704690542710317835e+00 3.978080193961027522e+00
9.132871130155475470e-01 2.165988606956596119e+00 1.763100379476872259e+00 4.170814361936647785e+00
9.086566158395460446e-01 2.161724126981588334e+00 1.877548206903625783e+00 4.575948719409415055e+00
9.152690436847893407e-01 2.167787180128946556e+00 1.897720841220204013e+00 4.651333168394405249e+00
9.109903085895696417e-01 2.163780133010342777e+00 1.851674579969063927e+00 4.481045589795678019e+00
9.163247726229845069e-01 2.168932915669008921e+00 1.855571032759600669e+00 4.495210679346644866e+00
9.165666169518056350e-01 2.168936830061345855e+00 1.761072791529313841e+00 4.163970062555014451e+00
9.176355111221694560e-01 2.170045400345155251e+00 1.845700816701587144e+00 4.459415312241992169e+00
9.172362414230276206e-01 2.169640244414114516e+00 1.779232495799793146e+00 4.225672085282027979e+00
9.148282890478304230e-01 2.167453076015548596e+00 1.786505184428402337e+00 4.250638467868379067e+00
9.146071817610832433e-01 2.167206989849815635e+00 1.827959132430208467e+00 4.395788384849844910e+00
9.109446090344652802e-01 2.163788665365324881e+00 1.832089516032172183e+00 4.410519610314674210e+00
9.189308403506254441e-01 2.171203191777502983e+00 1.760024782316214953e+00 4.160436820448864204e+00
9.146963162238520573e-01 2.167363495025160791e+00 1.896423997903274650e+00 4.646449772937207179e+00
9.125123247195060516e-01 2.165179844481684324e+00 1.988114533669466111e+00 5.004676484779148282e+00
9.156065882054533756e-01 2.168115082848215636e+00 1.940476178585362144e+00 4.815239115967650640e+00
9.088776975277021997e-01 2.161901415890329137e+00 1.895223586403725013e+00 4.641934070767804954e+00
9.088960467365436724e-01 2.161951336643542110e+00 1.963511863009296476e+00 4.905929664169443427e+00
9.111866504880213880e-01 2.164028287522239857e+00 1.955904098500015786e+00 4.875790863902503602e+00
9.105576301276053774e-01 2.163465544751704606e+00 1.872088479866803601e+00 4.555756821366407472e+00
9.114790960795940977e-01 2.164358617185865974e+00 1.922928295317847036e+00 4.747280459327527957e+00
9.164152564883978336e-01 2.168926473989646109e+00 1.879324861320948115e+00 4.582538662432603438e+00
9.081296539400633971e-01 2.161152423337036943e+00 1.830919465585928441e+00 4.406341560826560588e+00
9.077598611975236098e-01 2.160806140695764821e+00 1.838860312181501921e+00 4.434774872276890711e+00
9.093108088786010512e-01 2.162356938920987126e+00 1.914763561228542299e+00 4.715988219069410015e+00
9.085142497726689248e-01 2.161565237551922980e+00 1.976363651124296350e+00 4.957266883995445461e+00
9.051507688243102256e-01 2.158610020189182244e+00 1.848772082204751310e+00 4.470522922067440952e+00
9.066168697367088525e-01 2.159922355446824760e+00 1.784122904329743964e+00 4.242444145228430052e+00
9.022662500523594975e-01 2.155964534312604375e+00 1.665755358987927481e+00 3.854579187133495122e+00
8.997206491030939057e-01 2.153472805062127016e+00 1.702946128920407531e+00 3.972463234669903809e+00
8.965756642658846420e-01 2.150605230264349466e+00 1.759179881693171632e+00 4.157590518435104521e+00
9.067418628546515258e-01 2.160004866818556746e+00 1.736090791998393890e+00 4.080557174699825929e+00
8.997373902953978986e-01 2.153582647994683352e+00 1.688591224226869247e+00 3.926541023465553337e+00
9.020924480754498598e-01 2.155670503205115107e+00 1.690474748292313478e+00 3.932536140495742849e+00
9.007125898803384212e-01 2.154433388274300309e+00 1.687964944071114637e+00 3.924549645681975285e+00
9.050220611972080720e-01 2.158398124019773157e+00 1.730673151859208891e+00 4.062689744915811474e+00
9.064097704849933823e-01 2.159725166439275146e+00 1.696476744435654771e+00 3.951701173338201034e+00
9.063746057758546026e-01 2.159675994614116412e+00 1.765461758142611304e+00 4.178799582597654272e+00
9.024457553761323636e-01 2.156028444954483536e+00 1.732959306549926248e+00 4.070219944066020723e+00
9.011509527219718763e-01 2.154845062880617057e+00 1.692026644320381079e+00 3.937482587420295221e+00
9.018991498719829414e-01 2.155603473682530247e+00 1.706432078340067049e+00 3.983695808246300984e+00
9.021100939384564255e-01 2.155755408266308404e+00 1.649223643304327469e+00 3.803307759313946601e+00
8.991479842089961094e-01 2.152951248299151743e+00 1.697630975167854439e+00 3.955397452644802581e+00
8.993413371052790817e-01 2.153123506804924592e+00 1.664783184979545139e+00 3.851545051345826920e+00
9.007921378136732882e-01 2.154449569988162505e+00 1.782974981725714114e+00 4.238501280584578979e+00
8.954638595478007224e-01 2.149516449270559626e+00 1.692883380274970540e+00 3.940215975888035960e+00
8.973865433690557669e-01 2.151250294017320375e+00 1.852605234839780568e+00 4.484424811908186648e+00
9.019264746361281837e-01 2.155500323992705969e+00 1.770801365255166182e+00 4.196912373872208057e+00
8.979428631636225955e-01 2.151939116891067094e+00 1.738157070105575519e+00 4.087392461587408654e+00
8.969164429591960364e-01 2.150882296174609465e+00 1.763363744458269933e+00 4.171704198467688585e+00
8.971122324009306315e-01 2.151072551039828085e+00 1.756809027199408124e+00 4.149613975778683184e+00
8.945830544669173268e-01 2.148697022083043251e+00 1.910510321315352700e+00 4.699769007958783718e+00
8.935866988177867398e-01 2.147927556520022208e+00 1.755496638193009939e+00 4.145205134282772264e+00
8.958421526452157169e-01 2.149981916608421084e+00 1.757018797705418356e+00 4.150319113648413882e+00
8.994049099060937857e-01 2.153301084139276345e+00 2.083917283656191000e+00 5.408506542522039773e+00
8.971025311141920255e-01 2.151217216865660475e+00 1.873216803968843047e+00 4.559922424519284867e+00
8.966156724180862625e-01 2.150622849281312643e+00 1.883570684684022334e+00 4.598325679841138935e+00
9.007780186754363871e-01 2.154580769837295851e+00 1.797145491327444722e+00 4.287431552680465607e+00
9.010409594096390196e-01 2.154698693778166252e+00 1.714413735736983080e+00 4.009534404392125495e+00
8.980798948886474786e-01 2.152136194162007410e+00 1.793635682689549871e+00 4.275259930423326971e+00
9.012917701851993479e-01 2.154975058552368150e+00 1.890970530759535695e+00 4.625970236901992827e+00
8.969617842760023718e-01 2.151114246375958494e+00 1.965346817782167355e+00 4.913226834599686121e+00
8.983370852395426986e-01 2.152263622567721857e+00 1.761840784902858559e+00 4.166561168548811978e+00
8.948267861343798257e-01 2.149027629538240891e+00 1.936208184963849055e+00 4.798621215216696712e+00
8.971701325132499516e-01 2.151172106272560836e+00 1.884346137548133182e+00 4.601214872824527014e+00
8.946609646919512215e-01 2.148910231662306547e+00 1.875417902607109610e+00 4.568059515754478106e+00
8.995811373868516370e-01 2.153424752375581175e+00 1.794614617821681302e+00 4.278651288550435972e+00
8.995406607267140142e-01 2.153370436110196184e+00 1.897139488124465423e+00 4.649143389795096226e+00
8.962623463775412080e-01 2.150318043529227729e+00 1.895346535536274635e+00 4.642396378419308967e+00
9.000593000444337966e-01 2.153737270272838344e+00 2.060877282181646564e+00 5.308506843168630418e+00
8.995000714963798938e-01 2.153156959244416857e+00 1.870024695891636668e+00 4.548147483952617698e+00
9.006804131060739405e-01 2.154246080289643039e+00 2.093661466365393853e+00 5.451363646561256715e+00
9.002759558125374983e-01 2.154009433953808283e+00 2.139429831493430356e+00 5.657251443107892186e+00
9.006742592006776738e-01 2.154218695031253183e+00 1.941935534946072961e+00 4.820934472848468211e+00
8.986729974991182202e-01 2.152542482766989451e+00 1.896040932099539944e+00 4.645008280810645651e+00
8.942521156852601960e-01 2.148449524261298205e+00 1.817537534964821733e+00 4.358837543381817170e+00
8.981717214504401081e-01 2.152195782148534242e+00 1.789058175608498225e+00 4.259437555089313321e+00
8.938532652392845446e-01 2.147949140817489777e+00 1.848651781421057239e+00 4.470087319288196248e+00
8.983179530231464316e-01 2.152184313570503438e+00 1.739266627743141225e+00 4.091067622844362539e+00
8.991584359651042524e-01 2.152927419073803694e+00 1.810618883555355163e+00 4.334478467788771994e+00
9.000068504467840791e-01 2.153665618251744185e+00 1.779997812621298747e+00 4.228292419501903154e+00
8.971419464118931542e-01 2.150995678452028326e+00 1.754161223839188599e+00 4.140723749631362693e+00
8.960026688227565872e-01 2.149920123916356118e+00 1.820708744345388652e+00 4.370048392827548867e+00
8.959467648075069013e-01 2.149986873302941248e+00 1.860995022426242596e+00 4.515003527554207530e+00
8.936132788555365414e-01 2.147798526383906115e+00 1.801104690476722503e+00 4.301203207629315628e+00
8.966634720635899836e-01 2.150525024729666335e+00 1.807898232198095423e+00 4.324936975247066329e+00
8.955780281544399868e-01 2.149521169161485723e+00 1.786085220886848735e+00 4.249192772094112946e+00
8.947320417936255321e-01 2.148762314633476223e+00 1.828919476601416738e+00 4.399209105630545125e+00
8.939468399928907072e-01 2.148101075656823955e+00 1.741958328058682559e+00 4.099997015271896750e+00
8.964203390076036504e-01 2.150388373013171872e+00 1.826496723965580937e+00 4.390584432735710863e+00
8.907908740378398527e-01 2.145151290752126627e+00 1.773622708333381759e+00 4.206514494535784188e+00
8.879012722702916971e-01 2.142361642252909704e+00 1.739757463185259700e+00 4.092694459417268504e+00
8.933313131956335251e-01 2.147420917249985628e+00 1.735498292185561287e+00 4.078599283774225981e+00
8.920407460032688807e-01 2.146285674792279163e+00 1.717509667665705342e+00 4.019601751004684864e+00
8.944511076004331152e-01 2.148510601554483035e+00 1.808982238727845804e+00 4.328736133456227542e+00
8.900505956117119588e-01 2.144453938035539409e+00 1.747591479659708069e+00 4.118747443310138756e+00
8.935510122770929931e-01 2.147638601793277147e+00 1.685570186658080560e+00 3.916944365322232446e+00
8.923734942853630558e-01 2.146515746286333570e+00 1.830600715763328612e+00 4.405204046000282148e+00
8.962226974879083929e-01 2.150105616586139412e+00 1.941991824912390863e+00 4.821154287753316225e+00
8.974034424968618806e-01 2.151265508713029018e+00 1.877242162444153317e+00 4.574814500559940988e+00
8.981572481253432549e-01 2.151896495007107557e+00 1.816590486513867564e+00 4.355495120969119505e+00
8.960784297007959864e-01 2.150094546942205920e+00 1.853162191546170678e+00 4.486448349001369351e+00
8.934123158072538873e-01 2.147518570033947860e+00 1.886858563181288639e+00 4.610588177484600259e+00
8.930380702277636029e-01 2.147084852965625235e+00 2.017196958224100278e+00 5.123970035586532745e+00
8.966055898285584247e-01 2.150502025611039869e+00 1.912639558258609318e+00 4.707881608430729337e+00
8.965388015078936679e-01 2.150463430709191659e+00 1.996003041895288321e+00 5.036757208205374425e+00
8.969776220520069288e-01 2.150945297785588295e+00 1.941795664745505468e+00 4.820388316679368401e+00
8.930428160354620948e-01 2.147229801147763073e+00 2.085182979342014242e+00 5.414054259785525680e+00
8.975216089352603399e-01 2.151287450797272793e+00 2.129019036019912825e+00 5.609745870745068252e+00
8.957580143241014037e-01 2.149595043510788450e+00 2.009278984417733671e+00 5.091212311641447386e+00
8.930089871320739947e-01 2.147139174719357779e+00 2.018491563604517758e+00 5.129346004329424780e+00
8.906083813909477787e-01 2.144974939736011166e+00 1.991037041335746549e+00 5.016537744781742525e+00
8.966086562402866278e-01 2.150555347195284295e+00 1.838798502493750986e+00 4.434552847074296089e+00
8.888729759938187591e-01 2.143216939259385612e+00 1.813813402413547049e+00 4.345708715290631297e+00
8.957371841725079165e-01 2.149801467300094249e+00 1.914515882098313027e+00 4.715042191961788198e+00
8.947965817463162663e-01 2.148788087556198878e+00 1.987400334540810887e+00 5.001782110236026035e+00
8.930709520854462902e-01 2.147196036173140143e+00 2.033497205727559543e+00 5.192071428068603112e+00
8.957567197725240238e-01 2.149715449917108057e+00 2.044204637598948882e+00 5.237298209333498988e+00
8.981023738124590539e-01 2.152062617756273166e+00 2.013139357991147183e+00 5.107156952305236253e+00
8.920696321258322348e-01 2.146370373476128801e+00 2.088334364591744929e+00 5.427891947761319891e+00
8.939684654251811580e-01 2.148197947868921265e+00 1.975129746948883103e+00 4.952314757371306442e+00
8.927545249691051232e-01 2.146934523158351649e+00 1.924053075267062152e+00 4.751607543328136174e+00
8.907720049048464261e-01 2.145186980348169570e+00 1.678366851529786929e+00 3.894156708574004977e+00
8.964827957577479189e-01 2.150484664916544997e+00 1.732713143023968172e+00 4.069408453820011928e+00
8.936972556552473801e-01 2.147908393231146462e+00 1.789715618640570272e+00 4.261706432565381064e+00
8.939644689730246174e-01 2.148144707829742206e+00 1.832806653402643926e+00 4.413082342797225444e+00
