1.050097833535452274e+00 1.005752718743911922e+00
1.049566789841632097e+00 1.010935669969127426e+00
1.045411786856712766e+00 1.014624765359745551e+00
1.049968738658439316e+00 1.017097679437731994e+00
1.038158362070373819e+00 1.018620736322061626e+00
1.042907663771837079e+00 1.020976786291156291e+00
1.052418132338618584e+00 1.022809568489687404e+00
1.042845176635782467e+00 1.023768792736833078e+00
1.032773831919386431e+00 1.025719214736623863e+00
1.017994901373184602e+00 1.027022756767503431e+00
1.008003428602918472e+00 1.027835221292194179e+00
1.016089051438594071e+00 1.029180470803038538e+00
1.012554063919812508e+00 1.030373558043367055e+00
1.009734325355011730e+00 1.031372061490290815e+00
1.009146256114509477e+00 1.032497588226073182e+00
1.018633677560002004e+00 1.032761684733537688e+00
1.007830588040086184e+00 1.034178356031388857e+00
1.003348508339581002e+00 1.034336415548077204e+00
1.005211141626726201e+00 1.035747903437728601e+00
1.001691321713577887e+00 1.035040509758750060e+00
9.943174863537920238e-01 1.033983618879593447e+00
9.775287528238421064e-01 1.033902695465676480e+00
9.748010192039723298e-01 1.034825646365547636e+00
9.726458449775222670e-01 1.035669394619141537e+00
9.826032533192136098e-01 1.035581941864950117e+00
9.750582976039241512e-01 1.035387698775033005e+00
9.698115078910587439e-01 1.035551737805281647e+00
9.787214872773165597e-01 1.034831971367130121e+00
9.786080429523780211e-01 1.035786187383548329e+00
9.638061072113995875e-01 1.036073886790399579e+00
9.736703950302826316e-01 1.037081103916454472e+00
9.683109725735284945e-01 1.037962719538718659e+00
9.736103580789723377e-01 1.037946776042410590e+00
9.754546452777230758e-01 1.037654965526870976e+00
9.764362398489032646e-01 1.036641773263097255e+00
9.832865868344622395e-01 1.035256362621559845e+00
9.959117942490173236e-01 1.036074897886926305e+00
9.873625418053799674e-01 1.035841784351864581e+00
9.841080058584443790e-01 1.035805594820880637e+00
9.966053018279024123e-01 1.036220254955407150e+00
9.904211478744326946e-01 1.036624172398034949e+00
9.792054762727633310e-01 1.037883446197679138e+00
9.771182714798672952e-01 1.039093364329845448e+00
9.686100157605010974e-01 1.038058776518693493e+00
9.635873426481327275e-01 1.038733083676538049e+00
9.587276854364353840e-01 1.038121844124419324e+00
9.634365930060629912e-01 1.038169012695743021e+00
9.589334567042980817e-01 1.037992534787085974e+00
9.671166504716810497e-01 1.038053605918732636e+00
9.736488441487050061e-01 1.038901045780905363e+00
9.659682563797857835e-01 1.039673964506350634e+00
9.675158860422559126e-01 1.040188159067809481e+00
9.595056152595653476e-01 1.040938959533782349e+00
9.560795769303382929e-01 1.039886025081899978e+00
9.582981031077275613e-01 1.040294100149153245e+00
9.568096181816618806e-01 1.039691793468633163e+00
9.598876716698170330e-01 1.039477962186174054e+00
9.725016951034299861e-01 1.039208999816199297e+00
9.652412323420764828e-01 1.039206423210564445e+00
9.643591692755816291e-01 1.038845451455166158e+00
9.610471998842979868e-01 1.037499214337312292e+00
9.603838338499766092e-01 1.036795808619847215e+00
9.600145914881231812e-01 1.037130955437015167e+00
9.667438591255409497e-01 1.036802765680693517e+00
9.599318378450428790e-01 1.037219127221810977e+00
9.645213987518975740e-01 1.037087110275392021e+00
9.604163501012568105e-01 1.037361053575149850e+00
9.551426381649529285e-01 1.038620232101487240e+00
9.562877516795490473e-01 1.039248570295923102e+00
9.527787882708640410e-01 1.039748998989103335e+00
9.492357980486719748e-01 1.039973239036111163e+00
9.552349592477564766e-01 1.039734252660340141e+00
9.527001413781857053e-01 1.040259909503011837e+00
9.518221800907130659e-01 1.040656988272895100e+00
9.488663417923364207e-01 1.040468245690860050e+00
9.545307009677277410e-01 1.039623678233218440e+00
9.517933569048434572e-01 1.038509783392494112e+00
9.552721213421151436e-01 1.039124811991474440e+00
9.460585212511792852e-01 1.038386762491009918e+00
9.531693788949359147e-01 1.037955805587093661e+00
9.641781346440876366e-01 1.039829644279252507e+00
9.648798907820709259e-01 1.039679288815148706e+00
