0.000000e+00	3.856787e+02	3.856787e+02	0.000000e+00	5.300000e+01	8.789593e-02	
1.000000e+00	1.865153e+03	1.865153e+03	0.000000e+00	2.650000e+02	5.457228e+00	
2.000000e+00	2.145964e+03	2.145964e+03	0.000000e+00	3.170000e+02	1.156142e+01	
3.000000e+00	2.330407e+03	2.330407e+03	0.000000e+00	3.560000e+02	1.839377e+01	
4.000000e+00	2.847232e+03	2.847232e+03	0.000000e+00	4.250000e+02	2.395428e+01	
5.000000e+00	2.594185e+03	2.594185e+03	0.000000e+00	3.950000e+02	3.020936e+01	
6.000000e+00	2.598456e+03	2.598456e+03	0.000000e+00	3.960000e+02	3.691779e+01	
7.000000e+00	2.840014e+03	2.840014e+03	0.000000e+00	4.250000e+02	4.286958e+01	
8.000000e+00	2.822214e+03	2.822214e+03	0.000000e+00	4.170000e+02	4.954174e+01	
9.000000e+00	2.560642e+03	2.560642e+03	0.000000e+00	3.910000e+02	5.572304e+01	
1.000000e+01	2.610147e+03	2.610147e+03	0.000000e+00	3.900000e+02	6.128079e+01	
1.100000e+01	2.601369e+03	2.601369e+03	0.000000e+00	3.950000e+02	6.731881e+01	
1.200000e+01	2.735818e+03	2.735818e+03	0.000000e+00	4.190000e+02	7.384393e+01	
1.300000e+01	2.475942e+03	2.475942e+03	0.000000e+00	3.860000e+02	7.950554e+01	
1.400000e+01	2.759040e+03	2.759040e+03	0.000000e+00	4.140000e+02	8.534459e+01	
1.500000e+01	2.747488e+03	2.747488e+03	0.000000e+00	4.250000e+02	9.189643e+01	
1.600000e+01	2.853887e+03	2.853887e+03	0.000000e+00	4.370000e+02	9.793773e+01	
1.700000e+01	2.672960e+03	2.672960e+03	0.000000e+00	4.010000e+02	1.037943e+02	
1.800000e+01	2.924020e+03	2.924020e+03	0.000000e+00	4.410000e+02	1.101777e+02	
1.900000e+01	2.897723e+03	2.897723e+03	0.000000e+00	4.320000e+02	1.162005e+02	
2.000000e+01	3.130533e+03	3.130533e+03	0.000000e+00	4.710000e+02	1.219708e+02	
2.100000e+01	3.009821e+03	3.009821e+03	0.000000e+00	4.580000e+02	1.287706e+02	
2.200000e+01	3.165344e+03	3.165344e+03	0.000000e+00	4.940000e+02	1.350426e+02	
2.300000e+01	3.357116e+03	3.357116e+03	0.000000e+00	5.190000e+02	1.414033e+02	
2.400000e+01	3.273797e+03	3.273797e+03	0.000000e+00	5.140000e+02	1.475393e+02	
2.500000e+01	3.089859e+03	3.089859e+03	0.000000e+00	4.880000e+02	1.540141e+02	
2.600000e+01	2.874306e+03	2.874306e+03	0.000000e+00	4.450000e+02	1.607503e+02	
2.700000e+01	3.220475e+03	3.220475e+03	0.000000e+00	5.040000e+02	1.667707e+02	
2.800000e+01	3.052023e+03	3.052023e+03	0.000000e+00	4.750000e+02	1.729442e+02	
2.900000e+01	3.119620e+03	3.119620e+03	0.000000e+00	4.860000e+02	1.793260e+02	
