0.000000e+00	6.548462e+02	6.548462e+02	0.000000e+00	9.000000e+01	1.112963e-01	
1.000000e+00	3.046574e+03	3.046574e+03	0.000000e+00	4.380000e+02	6.446160e+00	
2.000000e+00	3.691900e+03	3.691900e+03	0.000000e+00	5.500000e+02	1.271002e+01	
3.000000e+00	3.551911e+03	3.551911e+03	0.000000e+00	5.350000e+02	1.899724e+01	
4.000000e+00	3.726416e+03	3.726416e+03	0.000000e+00	5.340000e+02	2.529235e+01	
5.000000e+00	3.603100e+03	3.603100e+03	0.000000e+00	5.300000e+02	3.159744e+01	
6.000000e+00	3.668067e+03	3.668067e+03	0.000000e+00	5.260000e+02	3.787530e+01	
7.000000e+00	3.755328e+03	3.755328e+03	0.000000e+00	5.520000e+02	4.415658e+01	
8.000000e+00	4.005096e+03	4.005096e+03	0.000000e+00	5.880000e+02	5.053962e+01	
9.000000e+00	3.686244e+03	3.686244e+03	0.000000e+00	5.350000e+02	5.681791e+01	
1.000000e+01	4.073918e+03	4.073918e+03	0.000000e+00	6.010000e+02	6.315675e+01	
1.100000e+01	4.159219e+03	4.159219e+03	0.000000e+00	6.290000e+02	6.950596e+01	
1.200000e+01	3.877491e+03	3.877491e+03	0.000000e+00	5.900000e+02	7.584517e+01	
1.300000e+01	3.688380e+03	3.688380e+03	0.000000e+00	5.490000e+02	8.220855e+01	
1.400000e+01	3.921852e+03	3.921852e+03	0.000000e+00	6.010000e+02	8.893502e+01	
1.500000e+01	3.889830e+03	3.889830e+03	0.000000e+00	5.930000e+02	9.532122e+01	
1.600000e+01	3.817604e+03	3.817604e+03	0.000000e+00	5.710000e+02	1.016779e+02	
1.700000e+01	3.681466e+03	3.681466e+03	0.000000e+00	5.440000e+02	1.080979e+02	
1.800000e+01	4.055657e+03	4.055657e+03	0.000000e+00	5.930000e+02	1.145776e+02	
1.900000e+01	3.921201e+03	3.921201e+03	0.000000e+00	5.890000e+02	1.209485e+02	
2.000000e+01	4.223049e+03	4.223049e+03	0.000000e+00	6.260000e+02	1.273109e+02	
2.100000e+01	4.252450e+03	4.252450e+03	0.000000e+00	6.300000e+02	1.337138e+02	
2.200000e+01	3.989273e+03	3.989273e+03	0.000000e+00	5.850000e+02	1.401350e+02	
2.300000e+01	3.905898e+03	3.905898e+03	0.000000e+00	5.780000e+02	1.465427e+02	
2.400000e+01	3.762459e+03	3.762459e+03	0.000000e+00	5.590000e+02	1.530079e+02	
2.500000e+01	3.832216e+03	3.832216e+03	0.000000e+00	5.840000e+02	1.594642e+02	
2.600000e+01	4.260212e+03	4.260212e+03	0.000000e+00	6.400000e+02	1.659135e+02	
2.700000e+01	4.105126e+03	4.105126e+03	0.000000e+00	6.060000e+02	1.724418e+02	
2.800000e+01	4.139011e+03	4.139011e+03	0.000000e+00	6.010000e+02	1.788038e+02	
2.900000e+01	3.969102e+03	3.969102e+03	0.000000e+00	6.030000e+02	1.852717e+02	
3.000000e+01	3.703957e+03	3.703957e+03	0.000000e+00	5.650000e+02	1.916649e+02	
3.100000e+01	3.910348e+03	3.910348e+03	0.000000e+00	5.810000e+02	1.981156e+02	
3.200000e+01	3.700571e+03	3.700571e+03	0.000000e+00	5.540000e+02	2.046085e+02	
