5.066339283127062387e+00 2.585345820766423941e+00 5.015167348682707527e+00 2.585345820766423941e+00 3.630572812284752260e+00 -2.018608086055513340e-01 5.015167348682707527e+00 -2.018608086055513340e-01 8.266397787150467025e+00
6.489023834164990490e+01 1.945174853878197219e+00 2.178073674162841655e+01 1.945174853878196997e+00 6.232093928729482712e+01 6.344083436353098904e+00 2.178073674162841655e+01 6.344083436353100680e+00 7.012279713560974415e+01
1.102220967585475790e+02 1.400549565118865658e+01 1.888944661409179204e+01 1.400549565118865658e+01 9.810959607768974422e+01 4.455982225123087836e+00 1.888944661409179560e+01 4.455982225123091389e+00 9.996104979953386760e+01
1.343558998814723395e+02 1.430889377788230199e+01 1.778198290566488637e+01 1.430889377788229844e+01 1.172361848572481051e+02 2.183092419017216912e+01 1.778198290566488637e+01 2.183092419017217622e+01 1.264948640984757020e+02
1.768079130758024462e+02 -1.246715628701518064e+01 1.969447903092280328e+01 -1.246715628701518419e+01 1.744291386567856250e+02 -6.910233777083718110e+00 1.969447903092280328e+01 -6.910233777083714557e+00 1.641660780746786088e+02
2.115581340249090943e+02 -2.962237139561771926e+00 -1.592655407157038461e+00 -2.962237139561768373e+00 2.134266609217733333e+02 7.110360919333562180e+00 -1.592655407157030911e+00 7.110360919333560403e+00 2.150148403155082519e+02
2.707990757087951010e+02 1.519547544073372869e+01 3.961989263929197147e+00 1.519547544073373224e+01 2.579138196635975646e+02 -1.903863780574866738e+01 3.961989263929196259e+00 -1.903863780574867448e+01 2.727104929792983512e+02
3.428555480327714236e+02 1.574852776404950028e+01 -6.127599754768184859e+00 1.574852776404950738e+01 3.071200248567937479e+02 -1.015961809923699022e+01 -6.127599754768184859e+00 -1.015961809923699022e+01 2.850148695401481973e+02
3.543236659164056732e+02 1.856025035108842758e+01 9.592262427665316338e+00 1.856025035108842758e+01 3.658716240443019387e+02 -3.869043285856493597e+00 9.592262427665316338e+00 -3.869043285856479386e+00 3.303228739243375003e+02
3.820094004984588878e+02 3.736695812653805859e+01 1.395719398678637901e+01 3.736695812653805859e+01 3.924305629763157981e+02 -2.224079251916832867e-01 1.395719398678637901e+01 -2.224079251916832867e-01 3.712215662006721004e+02
4.084358725127256093e+02 3.815500967781316888e+01 3.206982147313892195e+00 3.815500967781316888e+01 4.129933508575563224e+02 1.619899973536130489e+01 3.206982147313888643e+00 1.619899973536130489e+01 3.901186133105042586e+02
4.683303275948647979e+02 6.553035597399579615e+01 7.802268698495363530e+00 6.553035597399579615e+01 4.662160787752667375e+02 -1.233487133842976213e+01 7.802268698495356425e+00 -1.233487133842974792e+01 4.333180222366557359e+02
5.145030454435108140e+02 5.733443750807354888e+01 -4.968409860161333569e+00 5.733443750807355599e+01 5.338628547711368810e+02 -5.395004110842146261e+00 -4.968409860161346003e+00 -5.395004110842156919e+00 4.726949390765016119e+02
5.145911230073890010e+02 4.350630968323654457e+01 1.043526239756003271e+01 4.350630968323654457e+01 5.799188891138292092e+02 1.388773250430574713e+01 1.043526239756003626e+01 1.388773250430575423e+01 5.161213977919702529e+02
5.769729256436111200e+02 4.483054249729085683e+01 1.462020745729420845e+01 4.483054249729084262e+01 5.641454443797257454e+02 -5.191748872029900319e+00 1.462020745729419957e+01 -5.191748872029888773e+00 5.583285919387649301e+02
5.907060417179741307e+02 6.852700669731158101e+00 3.890358334461149781e+01 6.852700669731164318e+00 6.353063807022455194e+02 -2.298294308866140057e+01 3.890358334461149781e+01 -2.298294308866140767e+01 5.937700338950528476e+02
6.558861967962282051e+02 1.735377339395108365e+01 2.956242205591221861e+01 1.735377339395109431e+01 7.068194986855561410e+02 -2.618440875589485728e+01 2.956242205591222572e+01 -2.618440875589483596e+01 6.446978527786467339e+02
6.663833115367617665e+02 5.596611468956515623e+00 4.049632033400256859e+01 5.596611468956512070e+00 7.284216834321932765e+02 -4.126601297925973455e+01 4.049632033400255438e+01 -4.126601297925973455e+01 6.745712007535803423e+02
7.005036981219068366e+02 -1.015822684108233531e+01 2.898003025899279095e+01 -1.015822684108233176e+01 7.796266999196107008e+02 -3.801566659273616722e+01 2.898003025899279095e+01 -3.801566659273616011e+01 7.612438475795465820e+02
7.498353559220369107e+02 1.326402063349100757e+01 7.116581497140704649e+00 1.326402063349100047e+01 8.012048530959368691e+02 -5.524179824680468442e+01 7.116581497140699319e+00 -5.524179824680465600e+01 8.455149323082735009e+02
7.529868491310061245e+02 3.206274715966864974e+00 8.869219261633584095e-01 3.206274715966854316e+00 8.348020233178057197e+02 -1.555901351385768727e+01 8.869219261633567442e-01 -1.555901351385768372e+01 8.610687028157740315e+02
7.679507106090010211e+02 8.419965955232363797e+00 1.844293990239700065e+01 8.419965955232356691e+00 8.628791547426270654e+02 -2.123588001796884939e+01 1.844293990239700420e+01 -2.123588001796885294e+01 9.054465119767107808e+02
8.074690207347945261e+02 2.186785811437709626e+01 -1.692325893000896997e+01 2.186785811437708915e+01 8.614026749699539778e+02 1.563439654123027012e+01 -1.692325893000897707e+01 1.563439654123028788e+01 9.655732139095204047e+02
8.320993410411440436e+02 2.735311139633295952e+01 9.244328706375677385e+00 2.735311139633295952e+01 9.110189695681591502e+02 -8.026927922209347699e+00 9.244328706375668503e+00 -8.026927922209351252e+00 9.660960678285003951e+02
8.563728217051450429e+02 1.706205586426523269e+01 -2.854088763518247873e+01 1.706205586426523269e+01 9.946411152474386199e+02 2.907213113295330942e+01 -2.854088763518247873e+01 2.907213113295333073e+01 9.958508009519155166e+02
8.465810669064782132e+02 2.814103487047986629e+00 4.537850671894041454e-01 2.814103487047986629e+00 1.000734777050423190e+03 2.888512444147546265e-01 4.537850671893894905e-01 2.888512444147546265e-01 9.828774048725465491e+02
8.905022341195769968e+02 -1.572465881287393330e+01 2.684024667166914924e+01 -1.572465881287392087e+01 1.020188849017280972e+03 1.115143275880197793e+00 2.684024667166913858e+01 1.115143275880195572e+00 9.446211874213396413e+02
9.496959458816226061e+02 -1.066749064674426606e+01 2.349594849133912078e+01 -1.066749064674424474e+01 1.061182139658268852e+03 3.665788989033865874e+01 2.349594849133912433e+01 3.665788989033867296e+01 9.807676764466506256e+02
1.059375109556493271e+03 -4.768866062877241774e+01 -3.788829618483159578e+00 -4.768866062877239642e+01 1.133597534831684925e+03 3.181908830038458902e+01 -3.788829618483157802e+00 3.181908830038458191e+01 9.935161938216493809e+02
1.138818937853293392e+03 -4.066208068747737769e+01 1.121341058084037634e+01 -4.066208068747737769e+01 1.124587518763006528e+03 3.090549669026558277e+01 1.121341058084037634e+01 3.090549669026558277e+01 1.073756889654296629e+03
1.122501463330278966e+03 -1.449550427269109143e+01 1.583061055308673204e+01 -1.449550427269110209e+01 1.143724783701810111e+03 3.242489775394200535e+01 1.583061055308670362e+01 3.242489775394199825e+01 1.122147240865707772e+03
1.138012278347676329e+03 -4.848453991703132004e+01 1.016437548925643952e+01 -4.848453991703131294e+01 1.129806148308064621e+03 3.887535868428914654e+01 1.016437548925643242e+01 3.887535868428914654e+01 1.076260736030777025e+03
1.190987095798618611e+03 -4.350493471656259459e+01 -5.979614937561088972e+00 -4.350493471656258038e+01 1.207255592987666432e+03 2.442294160074002463e+01 -5.979614937561103183e+00 2.442294160074003884e+01 1.118469359208259903e+03
1.189223723416352414e+03 -3.426294787839263734e+01 2.120476912658665825e+01 -3.426294787839263734e+01 1.213039395001526145e+03 5.119172829050332751e+01 2.120476912658667246e+01 5.119172829050329909e+01 1.136781347938618183e+03
