0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000083e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000006e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.499999999999999944e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000033e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.099999999999999922e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000011e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000100e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999978e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000333e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000289e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.799999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.899999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000533e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000622e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.799999999999999600e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.899999999999999689e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.099999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000400e-01 4.000000000000000000e+00 3.689633172300097255e-03
6.800000000000000488e-01 3.000000000000000000e+00 2.726827435732740064e-03
6.900000000000000577e-01 2.000000000000000000e+00 1.791728339066592755e-03
7.000000000000000666e-01 1.300000000000000000e+01 1.148103939252956632e-02
7.099999999999999645e-01 6.000000000000000000e+00 5.224830191543856917e-03
7.199999999999999734e-01 1.700000000000000000e+01 1.459949677660130063e-02
7.299999999999999822e-01 1.900000000000000000e+01 1.609508348120701829e-02
7.399999999999999911e-01 5.200000000000000000e+01 4.345843098917225034e-02
7.500000000000000000e-01 7.200000000000000000e+01 5.937621595158438376e-02
7.600000000000000089e-01 8.400000000000000000e+01 6.836673231026665909e-02
7.700000000000000178e-01 1.330000000000000000e+02 1.068505864655612952e-01
7.800000000000000266e-01 1.740000000000000000e+02 1.380087312377851760e-01
7.900000000000000355e-01 2.200000000000000000e+02 1.722989075743912024e-01
8.000000000000000444e-01 3.440000000000000000e+02 2.660660939776655631e-01
8.100000000000000533e-01 4.360000000000000000e+02 3.330855958920002080e-01
8.200000000000000622e-01 6.230000000000000000e+02 4.701766635701525865e-01
8.300000000000000711e-01 8.060000000000000000e+02 6.010014752664263327e-01
8.399999999999999689e-01 1.010000000000000000e+03 7.442033772827186811e-01
8.499999999999999778e-01 1.299000000000000000e+03 9.459539784508873561e-01
8.599999999999999867e-01 1.639000000000000000e+03 1.179749543163262082e+00
8.699999999999999956e-01 2.047000000000000000e+03 1.456588112856104900e+00
8.800000000000000044e-01 2.348000000000000000e+03 1.651892546547574225e+00
8.900000000000000133e-01 2.882000000000000000e+03 2.004923992104466368e+00
9.000000000000000222e-01 3.356000000000000000e+03 2.308874592599838405e+00
9.100000000000000311e-01 3.840000000000000000e+03 2.612986115464991155e+00
9.200000000000000400e-01 4.376000000000000000e+03 2.945523909281079433e+00
9.300000000000000488e-01 4.824000000000000000e+03 3.212348538942126908e+00
9.400000000000000577e-01 5.313000000000000000e+03 3.500539472219736048e+00
9.500000000000000666e-01 5.774000000000000000e+03 3.764440001932182867e+00
9.599999999999999645e-01 6.089000000000000000e+03 3.928670741098794661e+00
9.699999999999999734e-01 6.325000000000000000e+03 4.039084006407377636e+00
9.799999999999999822e-01 6.281000000000000000e+03 3.970265360348067762e+00
9.899999999999999911e-01 6.223000000000000000e+03 3.894069442481371102e+00
1.000000000000000000e+00 6.144000000000000000e+03 3.806379774169893260e+00
1.010000000000000009e+00 6.040000000000000000e+03 3.705082375238305747e+00
1.020000000000000018e+00 5.701000000000000000e+03 3.463013203125845152e+00
1.030000000000000027e+00 5.670000000000000000e+03 3.410905448957838537e+00
1.040000000000000036e+00 5.487000000000000000e+03 3.269231249061541611e+00
1.050000000000000044e+00 5.284000000000000000e+03 3.118439487119121001e+00
1.060000000000000053e+00 5.053000000000000000e+03 2.954109996068532862e+00
1.070000000000000062e+00 4.942000000000000000e+03 2.862340190190057143e+00
1.080000000000000071e+00 4.793000000000000000e+03 2.750455751500731960e+00
1.090000000000000080e+00 4.701000000000000000e+03 2.673025511761039308e+00
1.100000000000000089e+00 4.634000000000000000e+03 2.611083276311333634e+00
1.110000000000000098e+00 4.441000000000000000e+03 2.479892627752176892e+00
1.120000000000000107e+00 4.297000000000000000e+03 2.378153061206009777e+00
1.130000000000000115e+00 4.061000000000000000e+03 2.227737931955892758e+00
1.140000000000000124e+00 3.990000000000000000e+03 2.169673480632593687e+00
1.150000000000000133e+00 3.828000000000000000e+03 2.063559124222117180e+00
1.159999999999999920e+00 3.651000000000000000e+03 1.951249834902515357e+00
1.169999999999999929e+00 3.617000000000000000e+03 1.916627053051352725e+00
1.179999999999999938e+00 3.547000000000000000e+03 1.863673413913541577e+00
1.189999999999999947e+00 3.495000000000000000e+03 1.820984489038172338e+00
1.199999999999999956e+00 3.272000000000000000e+03 1.690648096336514028e+00
1.209999999999999964e+00 3.201000000000000000e+03 1.640349414518420312e+00
1.219999999999999973e+00 3.036000000000000000e+03 1.543094951019307270e+00
1.229999999999999982e+00 3.095000000000000000e+03 1.560345121676395719e+00
1.239999999999999991e+00 2.950000000000000000e+03 1.475297601273614090e+00
1.250000000000000000e+00 2.813000000000000000e+03 1.395574347954997796e+00
1.260000000000000009e+00 2.749000000000000000e+03 1.353041714168140786e+00
1.270000000000000018e+00 2.639000000000000000e+03 1.288712904048520791e+00
1.280000000000000027e+00 2.672000000000000000e+03 1.294673616646001113e+00
1.290000000000000036e+00 2.651000000000000000e+03 1.274579505664690693e+00
1.300000000000000044e+00 2.505000000000000000e+03 1.195154883182553363e+00
1.310000000000000053e+00 2.498000000000000000e+03 1.182751896097683719e+00
1.320000000000000062e+00 2.374000000000000000e+03 1.115557108858925117e+00
1.330000000000000071e+00 2.409000000000000000e+03 1.123524393379746744e+00
1.340000000000000080e+00 2.229000000000000000e+03 1.031845693348222959e+00
1.350000000000000089e+00 2.197000000000000000e+03 1.009526522821349914e+00
1.360000000000000098e+00 2.211000000000000000e+03 1.008516627686813605e+00
1.370000000000000107e+00 2.202000000000000000e+03 9.971065937542252788e-01
1.380000000000000115e+00 2.119000000000000000e+03 9.525946872148249867e-01
1.390000000000000124e+00 2.086000000000000000e+03 9.310372738812096038e-01
1.400000000000000133e+00 2.081000000000000000e+03 9.221949246086550422e-01
1.409999999999999920e+00 2.094000000000000000e+03 9.213978811638758870e-01
1.419999999999999929e+00 1.990000000000000000e+03 8.694911857354655771e-01
1.429999999999999938e+00 2.024000000000000000e+03 8.781841184662660948e-01
1.439999999999999947e+00 1.932000000000000000e+03 8.324655051897120739e-01
1.449999999999999956e+00 1.931000000000000000e+03 8.263161714098473665e-01
1.459999999999999964e+00 1.993000000000000000e+03 8.470258132877134249e-01
1.469999999999999973e+00 1.971000000000000000e+03 8.319966463148046332e-01
1.479999999999999982e+00 1.970000000000000000e+03 8.259746987989979861e-01
1.489999999999999991e+00 1.945000000000000000e+03 8.100379851310181012e-01
1.500000000000000000e+00 1.990000000000000000e+03 8.232723851648018343e-01
1.510000000000000009e+00 1.932000000000000000e+03 7.940017524746801891e-01
1.520000000000000018e+00 1.972000000000000000e+03 8.051263468276504964e-01
1.530000000000000027e+00 1.899000000000000000e+03 7.702710164631244583e-01
1.540000000000000036e+00 1.988000000000000000e+03 8.011519019270947339e-01
1.550000000000000044e+00 1.947000000000000000e+03 7.795833048016260758e-01
1.560000000000000053e+00 2.090000000000000000e+03 8.314936098757805816e-01
1.570000000000000062e+00 1.960000000000000000e+03 7.748229661830134951e-01
1.580000000000000071e+00 1.985000000000000000e+03 7.797550862359025059e-01
1.590000000000000080e+00 2.097000000000000000e+03 8.185867577682509610e-01
1.600000000000000089e+00 2.049000000000000000e+03 7.948659501213385381e-01
1.610000000000000098e+00 2.193000000000000000e+03 8.454600223106029100e-01
1.620000000000000107e+00 2.160000000000000000e+03 8.276131023405518539e-01
1.630000000000000115e+00 2.195000000000000000e+03 8.358796252154597761e-01
1.640000000000000124e+00 2.325000000000000000e+03 8.800027446471798687e-01
1.650000000000000133e+00 2.255000000000000000e+03 8.483508900887226645e-01
1.660000000000000142e+00 2.283000000000000000e+03 8.537262701717331925e-01
1.669999999999999929e+00 2.404000000000000000e+03 8.936071266703637939e-01
1.679999999999999938e+00 2.539000000000000000e+03 9.381877702547786191e-01
1.689999999999999947e+00 2.538000000000000000e+03 9.322854084256504414e-01
1.699999999999999956e+00 2.641000000000000000e+03 9.644306180982520349e-01
1.709999999999999964e+00 2.614000000000000000e+03 9.490048470648559942e-01
1.719999999999999973e+00 2.679000000000000000e+03 9.669646241013766241e-01
1.729999999999999982e+00 2.765000000000000000e+03 9.922534743446123073e-01
1.739999999999999991e+00 2.901000000000000000e+03 1.035092756041370299e+00
1.750000000000000000e+00 2.953000000000000000e+03 1.047642957480983128e+00
1.760000000000000009e+00 2.991000000000000000e+03 1.055112273709052584e+00
1.770000000000000018e+00 3.058000000000000000e+03 1.072669903183560702e+00
1.780000000000000027e+00 3.140000000000000000e+03 1.095262956399173371e+00
1.790000000000000036e+00 3.249000000000000000e+03 1.126969675395819159e+00
1.800000000000000044e+00 3.275000000000000000e+03 1.129694644254287450e+00
1.810000000000000053e+00 3.420000000000000000e+03 1.173211870283020541e+00
1.820000000000000062e+00 3.477000000000000000e+03 1.186229700624517935e+00
1.830000000000000071e+00 3.554000000000000000e+03 1.205891757314630830e+00
1.840000000000000080e+00 3.608000000000000000e+03 1.217578946859027900e+00
1.850000000000000089e+00 3.635000000000000000e+03 1.220077653960215835e+00
1.860000000000000098e+00 3.879000000000000000e+03 1.294994473976224025e+00
1.870000000000000107e+00 3.916000000000000000e+03 1.300374315245444334e+00
1.880000000000000115e+00 4.085000000000000000e+03 1.349297383086351720e+00
1.890000000000000124e+00 4.074000000000000000e+03 1.338562894744940612e+00
1.900000000000000133e+00 4.153000000000000000e+03 1.357356487018314573e+00
1.910000000000000142e+00 4.098000000000000000e+03 1.332386266260809915e+00
1.919999999999999929e+00 4.260000000000000000e+03 1.377862361941421421e+00
1.929999999999999938e+00 4.162000000000000000e+03 1.339208133411020407e+00
1.939999999999999947e+00 4.170000000000000000e+03 1.334883672459090675e+00
1.949999999999999956e+00 4.269000000000000000e+03 1.359585001083207789e+00
1.959999999999999964e+00 4.275000000000000000e+03 1.354567140307682660e+00
1.969999999999999973e+00 4.394000000000000000e+03 1.385223735111837939e+00
1.979999999999999982e+00 4.345000000000000000e+03 1.362875678867704998e+00
1.989999999999999991e+00 4.425000000000000000e+03 1.381011664350114021e+00
2.000000000000000000e+00 4.405000000000000000e+03 1.367913096469838941e+00
2.010000000000000231e+00 4.521000000000000000e+03 1.396967904600383781e+00
2.020000000000000018e+00 4.519000000000000000e+03 1.389454358802051592e+00
2.030000000000000249e+00 4.466000000000000000e+03 1.366410771444405592e+00
2.040000000000000036e+00 4.521000000000000000e+03 1.376474487906966582e+00
2.049999999999999822e+00 4.472000000000000000e+03 1.354930254733032413e+00
2.060000000000000053e+00 4.454000000000000000e+03 1.342941604220547758e+00
2.069999999999999840e+00 4.366000000000000000e+03 1.310064269930990122e+00
2.080000000000000071e+00 4.438000000000000000e+03 1.325281728129632075e+00
2.089999999999999858e+00 4.232000000000000000e+03 1.257733427206763288e+00
2.100000000000000089e+00 4.389000000000000000e+03 1.298196555276375230e+00
